date,site,variable,values
2019-08-01T22:00:00Z,A Coruña,chl,2.086915493
2019-08-02T22:00:00Z,A Guarda,sst,16.088327
2019-08-02T22:00:00Z,A Guarda,airtemp,21.56514893
2019-08-02T22:00:00Z,A Guarda,chl,2.647524834
2019-08-02T22:00:00Z,Baiona,sst,17.669994
2019-08-02T22:00:00Z,Baiona,airtemp,20.79927979
2019-08-02T22:00:00Z,Baiona,chl,1.00266099
2019-08-02T22:00:00Z,Cangas,sst,18.02666033
2019-08-02T22:00:00Z,Cangas,airtemp,21.34804688
2019-08-02T22:00:00Z,Cangas,chl,NA
2019-08-02T22:00:00Z,Bueu,sst,17.05554978
2019-08-02T22:00:00Z,Bueu,airtemp,22.65303955
2019-08-02T22:00:00Z,Bueu,chl,0.329985619
2019-08-02T22:00:00Z,Camelle,sst,17.182216
2019-08-02T22:00:00Z,Camelle,airtemp,21.18221436
2019-08-02T22:00:00Z,Camelle,chl,0.770666242
2019-08-02T22:00:00Z,A Coruña,sst,17.78554944
2019-08-02T22:00:00Z,A Coruña,airtemp,21.53981934
2019-08-02T22:00:00Z,A Coruña,chl,3.622442245
2019-08-03T22:00:00Z,A Guarda,sst,16.33832733
2019-08-03T22:00:00Z,A Guarda,airtemp,20.90783081
2019-08-03T22:00:00Z,A Guarda,chl,2.894399166
2019-08-03T22:00:00Z,Baiona,sst,17.38666133
2019-08-03T22:00:00Z,Baiona,airtemp,20.51342163
2019-08-03T22:00:00Z,Baiona,chl,1.448912859
2019-08-03T22:00:00Z,Cangas,sst,17.96888289
2019-08-03T22:00:00Z,Cangas,airtemp,21.24370728
2019-08-03T22:00:00Z,Cangas,chl,0.525967479
2019-08-03T22:00:00Z,Bueu,sst,17.64666067
2019-08-03T22:00:00Z,Bueu,airtemp,22.41784058
2019-08-03T22:00:00Z,Bueu,chl,0.360371351
2019-08-03T22:00:00Z,Camelle,sst,17.98332689
2019-08-03T22:00:00Z,Camelle,airtemp,20.54659424
2019-08-03T22:00:00Z,Camelle,chl,0.760251641
2019-08-03T22:00:00Z,A Coruña,sst,18.641105
2019-08-03T22:00:00Z,A Coruña,airtemp,20.80230103
2019-08-03T22:00:00Z,A Coruña,chl,1.629429221
2019-08-04T22:00:00Z,A Guarda,sst,16.19999417
2019-08-04T22:00:00Z,A Guarda,airtemp,22.04155884
2019-08-04T22:00:00Z,A Guarda,chl,2.860969067
2019-08-04T22:00:00Z,Baiona,sst,17.08332689
2019-08-04T22:00:00Z,Baiona,airtemp,21.17617188
2019-08-04T22:00:00Z,Baiona,chl,1.149989843
2019-08-04T22:00:00Z,Cangas,sst,17.67999378
2019-08-04T22:00:00Z,Cangas,airtemp,21.38363037
2019-08-04T22:00:00Z,Cangas,chl,0.38702178
2019-08-04T22:00:00Z,Bueu,sst,17.43110478
2019-08-04T22:00:00Z,Bueu,airtemp,22.16277466
2019-08-04T22:00:00Z,Bueu,chl,NA
2019-08-04T22:00:00Z,Camelle,sst,17.79666078
2019-08-04T22:00:00Z,Camelle,airtemp,20.71724854
2019-08-04T22:00:00Z,Camelle,chl,0.904407859
2019-08-04T22:00:00Z,A Coruña,sst,18.28332689
2019-08-04T22:00:00Z,A Coruña,airtemp,22.26226196
2019-08-04T22:00:00Z,A Coruña,chl,2.107962608
2019-08-05T22:00:00Z,A Guarda,sst,15.84999392
2019-08-05T22:00:00Z,A Guarda,airtemp,21.29317627
2019-08-05T22:00:00Z,A Guarda,chl,2.666066885
2019-08-05T22:00:00Z,Baiona,sst,17.38110511
2019-08-05T22:00:00Z,Baiona,airtemp,20.34035645
2019-08-05T22:00:00Z,Baiona,chl,1.908923984
2019-08-05T22:00:00Z,Cangas,sst,18.27332756
2019-08-05T22:00:00Z,Cangas,airtemp,20.156427
2019-08-05T22:00:00Z,Cangas,chl,1.389310956
2019-08-05T22:00:00Z,Bueu,sst,17.48666078
2019-08-05T22:00:00Z,Bueu,airtemp,20.49050293
2019-08-05T22:00:00Z,Bueu,chl,1.340283751
2019-08-05T22:00:00Z,Camelle,sst,18.25332733
2019-08-05T22:00:00Z,Camelle,airtemp,20.20949707
2019-08-05T22:00:00Z,Camelle,chl,0.97021234
2019-08-05T22:00:00Z,A Coruña,sst,18.66332733
2019-08-05T22:00:00Z,A Coruña,airtemp,21.75631104
2019-08-05T22:00:00Z,A Coruña,chl,0.693395257
2019-08-06T22:00:00Z,A Guarda,sst,16.81666067
2019-08-06T22:00:00Z,A Guarda,airtemp,19.19155273
2019-08-06T22:00:00Z,A Guarda,chl,2.545190811
2019-08-06T22:00:00Z,Baiona,sst,17.858883
2019-08-06T22:00:00Z,Baiona,airtemp,19.24822388
2019-08-06T22:00:00Z,Baiona,chl,1.984415174
2019-08-06T22:00:00Z,Cangas,sst,18.49777167
2019-08-06T22:00:00Z,Cangas,airtemp,19.89290771
2019-08-06T22:00:00Z,Cangas,chl,1.647705555
2019-08-06T22:00:00Z,Bueu,sst,18.02332722
2019-08-06T22:00:00Z,Bueu,airtemp,20.5803772
2019-08-06T22:00:00Z,Bueu,chl,1.476889849
2019-08-06T22:00:00Z,Camelle,sst,18.21443856
2019-08-06T22:00:00Z,Camelle,airtemp,20.6798645
2019-08-06T22:00:00Z,Camelle,chl,1.071582437
2019-08-06T22:00:00Z,A Coruña,sst,18.72554978
2019-08-06T22:00:00Z,A Coruña,airtemp,22.09581909
2019-08-06T22:00:00Z,A Coruña,chl,0.575379848
2019-08-07T22:00:00Z,A Guarda,sst,16.43999383
2019-08-07T22:00:00Z,A Guarda,airtemp,20.60027466
2019-08-07T22:00:00Z,A Guarda,chl,2.578929186
2019-08-07T22:00:00Z,Baiona,sst,17.34443844
2019-08-07T22:00:00Z,Baiona,airtemp,20.14135132
2019-08-07T22:00:00Z,Baiona,chl,1.83077085
2019-08-07T22:00:00Z,Cangas,sst,17.90999367
2019-08-07T22:00:00Z,Cangas,airtemp,20.10216675
2019-08-07T22:00:00Z,Cangas,chl,1.755961776
2019-08-07T22:00:00Z,Bueu,sst,17.66999389
2019-08-07T22:00:00Z,Bueu,airtemp,20.6708313
2019-08-07T22:00:00Z,Bueu,chl,1.442080259
2019-08-07T22:00:00Z,Camelle,sst,17.84554933
2019-08-07T22:00:00Z,Camelle,airtemp,21.27205811
2019-08-07T22:00:00Z,Camelle,chl,1.115850806
2019-08-07T22:00:00Z,A Coruña,sst,18.35666033
2019-08-07T22:00:00Z,A Coruña,airtemp,22.64098511
2019-08-07T22:00:00Z,A Coruña,chl,0.376032829
2019-08-08T22:00:00Z,A Guarda,sst,16.40332733
2019-08-08T22:00:00Z,A Guarda,airtemp,19.85250244
2019-08-08T22:00:00Z,A Guarda,chl,2.268815994
2019-08-08T22:00:00Z,Baiona,sst,16.84110467
2019-08-08T22:00:00Z,Baiona,airtemp,19.54613647
2019-08-08T22:00:00Z,Baiona,chl,1.349267483
2019-08-08T22:00:00Z,Cangas,sst,17.401105
2019-08-08T22:00:00Z,Cangas,airtemp,19.75298462
2019-08-08T22:00:00Z,Cangas,chl,1.069994211
2019-08-08T22:00:00Z,Bueu,sst,17.26666078
2019-08-08T22:00:00Z,Bueu,airtemp,20.2824646
2019-08-08T22:00:00Z,Bueu,chl,0.913333774
2019-08-08T22:00:00Z,Camelle,sst,18.224438
2019-08-08T22:00:00Z,Camelle,airtemp,19.98937378
2019-08-08T22:00:00Z,Camelle,chl,0.66603744
2019-08-08T22:00:00Z,A Coruña,sst,18.51443833
2019-08-08T22:00:00Z,A Coruña,airtemp,20.45794067
2019-08-08T22:00:00Z,A Coruña,chl,0.410508394
2019-08-09T22:00:00Z,A Guarda,sst,16.86999433
2019-08-09T22:00:00Z,A Guarda,airtemp,19.68847046
2019-08-09T22:00:00Z,A Guarda,chl,2.035814285
2019-08-09T22:00:00Z,Baiona,sst,17.28110456
2019-08-09T22:00:00Z,Baiona,airtemp,19.30611572
2019-08-09T22:00:00Z,Baiona,chl,0.542821884
2019-08-09T22:00:00Z,Cangas,sst,17.89443789
2019-08-09T22:00:00Z,Cangas,airtemp,19.61068115
2019-08-09T22:00:00Z,Cangas,chl,0.355539083
2019-08-09T22:00:00Z,Bueu,sst,17.86332733
2019-08-09T22:00:00Z,Bueu,airtemp,20.12206421
2019-08-09T22:00:00Z,Bueu,chl,0.142513633
2019-08-09T22:00:00Z,Camelle,sst,18.29110511
2019-08-09T22:00:00Z,Camelle,airtemp,19.44240723
2019-08-09T22:00:00Z,Camelle,chl,0.486199856
2019-08-09T22:00:00Z,A Coruña,sst,18.70666056
2019-08-09T22:00:00Z,A Coruña,airtemp,19.80001221
2019-08-09T22:00:00Z,A Coruña,chl,0.309687853
2019-08-10T22:00:00Z,A Guarda,sst,17.40166083
2019-08-10T22:00:00Z,A Guarda,airtemp,18.38829956
2019-08-10T22:00:00Z,A Guarda,chl,1.864454627
2019-08-10T22:00:00Z,Baiona,sst,17.192216
2019-08-10T22:00:00Z,Baiona,airtemp,18.2652832
2019-08-10T22:00:00Z,Baiona,chl,0.613865852
2019-08-10T22:00:00Z,Cangas,sst,17.36110478
2019-08-10T22:00:00Z,Cangas,airtemp,18.79836426
2019-08-10T22:00:00Z,Cangas,chl,0.472922087
2019-08-10T22:00:00Z,Bueu,sst,17.57110511
2019-08-10T22:00:00Z,Bueu,airtemp,19.1987854
2019-08-10T22:00:00Z,Bueu,chl,0.023308039
2019-08-10T22:00:00Z,Camelle,sst,18.27777156
2019-08-10T22:00:00Z,Camelle,airtemp,18.28878174
2019-08-10T22:00:00Z,Camelle,chl,0.394233525
2019-08-10T22:00:00Z,A Coruña,sst,18.81110478
2019-08-10T22:00:00Z,A Coruña,airtemp,18.28276978
2019-08-10T22:00:00Z,A Coruña,chl,0.439508438
2019-08-11T22:00:00Z,A Guarda,sst,17.453327
2019-08-11T22:00:00Z,A Guarda,airtemp,19.36583862
2019-08-11T22:00:00Z,A Guarda,chl,2.358549595
2019-08-11T22:00:00Z,Baiona,sst,17.21110533
2019-08-11T22:00:00Z,Baiona,airtemp,19.20964966
2019-08-11T22:00:00Z,Baiona,chl,0.693894625
2019-08-11T22:00:00Z,Cangas,sst,17.48332711
2019-08-11T22:00:00Z,Cangas,airtemp,20.02797852
2019-08-11T22:00:00Z,Cangas,chl,0.499740362
2019-08-11T22:00:00Z,Bueu,sst,17.77443789
2019-08-11T22:00:00Z,Bueu,airtemp,20.53756104
2019-08-11T22:00:00Z,Bueu,chl,0.76417172
2019-08-11T22:00:00Z,Camelle,sst,18.15554889
2019-08-11T22:00:00Z,Camelle,airtemp,18.56136475
2019-08-11T22:00:00Z,Camelle,chl,1.071213841
2019-08-11T22:00:00Z,A Coruña,sst,18.40777156
2019-08-11T22:00:00Z,A Coruña,airtemp,18.32497559
2019-08-11T22:00:00Z,A Coruña,chl,0.554396749
2019-08-12T22:00:00Z,A Guarda,sst,16.40666067
2019-08-12T22:00:00Z,A Guarda,airtemp,20.4302002
2019-08-12T22:00:00Z,A Guarda,chl,2.862920284
2019-08-12T22:00:00Z,Baiona,sst,17.45443811
2019-08-12T22:00:00Z,Baiona,airtemp,20.26616821
2019-08-12T22:00:00Z,Baiona,chl,0.785876274
2019-08-12T22:00:00Z,Cangas,sst,18.06888278
2019-08-12T22:00:00Z,Cangas,airtemp,20.89092407
2019-08-12T22:00:00Z,Cangas,chl,0.735137701
2019-08-12T22:00:00Z,Bueu,sst,17.895549
2019-08-12T22:00:00Z,Bueu,airtemp,21.36373291
2019-08-12T22:00:00Z,Bueu,chl,0.870933294
2019-08-12T22:00:00Z,Camelle,sst,17.86443811
2019-08-12T22:00:00Z,Camelle,airtemp,18.89907227
2019-08-12T22:00:00Z,Camelle,chl,1.833473563
2019-08-12T22:00:00Z,A Coruña,sst,18.54554933
2019-08-12T22:00:00Z,A Coruña,airtemp,19.62151489
2019-08-12T22:00:00Z,A Coruña,chl,0.764101267
2019-08-13T22:00:00Z,A Guarda,sst,15.99166075
2019-08-13T22:00:00Z,A Guarda,airtemp,21.63991699
2019-08-13T22:00:00Z,A Guarda,chl,2.997610807
2019-08-13T22:00:00Z,Baiona,sst,16.88999422
2019-08-13T22:00:00Z,Baiona,airtemp,20.70217285
2019-08-13T22:00:00Z,Baiona,chl,0.635667324
2019-08-13T22:00:00Z,Cangas,sst,17.57110544
2019-08-13T22:00:00Z,Cangas,airtemp,20.1105896
2019-08-13T22:00:00Z,Cangas,chl,0.852505207
2019-08-13T22:00:00Z,Bueu,sst,17.84221578
2019-08-13T22:00:00Z,Bueu,airtemp,20.12990723
2019-08-13T22:00:00Z,Bueu,chl,0.656870246
2019-08-13T22:00:00Z,Camelle,sst,17.67554944
2019-08-13T22:00:00Z,Camelle,airtemp,19.69631348
2019-08-13T22:00:00Z,Camelle,chl,1.564695716
2019-08-13T22:00:00Z,A Coruña,sst,18.56554978
2019-08-13T22:00:00Z,A Coruña,airtemp,19.85671387
2019-08-13T22:00:00Z,A Coruña,chl,0.790503025
2019-08-14T22:00:00Z,A Guarda,sst,16.20499417
2019-08-14T22:00:00Z,A Guarda,airtemp,22.53365479
2019-08-14T22:00:00Z,A Guarda,chl,2.639742613
2019-08-14T22:00:00Z,Baiona,sst,17.71332744
2019-08-14T22:00:00Z,Baiona,airtemp,22.05361328
2019-08-14T22:00:00Z,Baiona,chl,0.609199286
2019-08-14T22:00:00Z,Cangas,sst,18.12110489
2019-08-14T22:00:00Z,Cangas,airtemp,22.67476807
2019-08-14T22:00:00Z,Cangas,chl,0.81210041
2019-08-14T22:00:00Z,Bueu,sst,17.739994
2019-08-14T22:00:00Z,Bueu,airtemp,23.28203735
2019-08-14T22:00:00Z,Bueu,chl,0.409096956
2019-08-14T22:00:00Z,Camelle,sst,18.10888233
2019-08-14T22:00:00Z,Camelle,airtemp,20.56289063
2019-08-14T22:00:00Z,Camelle,chl,0.576784313
2019-08-14T22:00:00Z,A Coruña,sst,18.64666044
2019-08-14T22:00:00Z,A Coruña,airtemp,21.02962646
2019-08-14T22:00:00Z,A Coruña,chl,0.318454504
2019-08-15T22:00:00Z,A Guarda,sst,16.15332717
2019-08-15T22:00:00Z,A Guarda,airtemp,21.47347412
2019-08-15T22:00:00Z,A Guarda,chl,2.598093033
2019-08-15T22:00:00Z,Baiona,sst,18.09888289
2019-08-15T22:00:00Z,Baiona,airtemp,20.96148071
2019-08-15T22:00:00Z,Baiona,chl,0.732792139
2019-08-15T22:00:00Z,Cangas,sst,18.359994
2019-08-15T22:00:00Z,Cangas,airtemp,21.15084229
2019-08-15T22:00:00Z,Cangas,chl,0.997953892
2019-08-15T22:00:00Z,Bueu,sst,17.67443811
2019-08-15T22:00:00Z,Bueu,airtemp,21.70565186
2019-08-15T22:00:00Z,Bueu,chl,0.23935008
2019-08-15T22:00:00Z,Camelle,sst,18.33332689
2019-08-15T22:00:00Z,Camelle,airtemp,20.68831787
2019-08-15T22:00:00Z,Camelle,chl,0.589857757
2019-08-15T22:00:00Z,A Coruña,sst,18.76110489
2019-08-15T22:00:00Z,A Coruña,airtemp,21.69420776
2019-08-15T22:00:00Z,A Coruña,chl,0.273910522
2019-08-16T22:00:00Z,A Guarda,sst,16.46166033
2019-08-16T22:00:00Z,A Guarda,airtemp,22.61687622
2019-08-16T22:00:00Z,A Guarda,chl,2.496962309
2019-08-16T22:00:00Z,Baiona,sst,17.89332733
2019-08-16T22:00:00Z,Baiona,airtemp,21.8220459
2019-08-16T22:00:00Z,Baiona,chl,2.540532827
2019-08-16T22:00:00Z,Cangas,sst,18.122216
2019-08-16T22:00:00Z,Cangas,airtemp,21.40413818
2019-08-16T22:00:00Z,Cangas,chl,1.120778322
2019-08-16T22:00:00Z,Bueu,sst,17.73999389
2019-08-16T22:00:00Z,Bueu,airtemp,21.55068359
2019-08-16T22:00:00Z,Bueu,chl,0.878064513
2019-08-16T22:00:00Z,Camelle,sst,18.36999389
2019-08-16T22:00:00Z,Camelle,airtemp,20.7473999
2019-08-16T22:00:00Z,Camelle,chl,1.087538242
2019-08-16T22:00:00Z,A Coruña,sst,18.73554978
2019-08-16T22:00:00Z,A Coruña,airtemp,22.61687622
2019-08-16T22:00:00Z,A Coruña,chl,0.314949036
2019-08-17T22:00:00Z,A Guarda,sst,15.53166067
2019-08-17T22:00:00Z,A Guarda,airtemp,19.68303833
2019-08-17T22:00:00Z,A Guarda,chl,2.494950294
2019-08-17T22:00:00Z,Baiona,sst,16.96332733
2019-08-17T22:00:00Z,Baiona,airtemp,19.57930908
2019-08-17T22:00:00Z,Baiona,chl,3.141674995
2019-08-17T22:00:00Z,Cangas,sst,17.476661
2019-08-17T22:00:00Z,Cangas,airtemp,20.16124878
2019-08-17T22:00:00Z,Cangas,chl,1.222088337
2019-08-17T22:00:00Z,Bueu,sst,17.50666022
2019-08-17T22:00:00Z,Bueu,airtemp,20.83123169
2019-08-17T22:00:00Z,Bueu,chl,0.64433872700000006
2019-08-17T22:00:00Z,Camelle,sst,19.16666078
2019-08-17T22:00:00Z,Camelle,airtemp,18.87194214
2019-08-17T22:00:00Z,Camelle,chl,1.099088311
2019-08-17T22:00:00Z,A Coruña,sst,18.90666078
2019-08-17T22:00:00Z,A Coruña,airtemp,18.28457031
2019-08-17T22:00:00Z,A Coruña,chl,0.317484856
2019-08-18T22:00:00Z,A Guarda,sst,15.47999367
2019-08-18T22:00:00Z,A Guarda,airtemp,20.40004883
2019-08-18T22:00:00Z,A Guarda,chl,1.438316822
2019-08-18T22:00:00Z,Baiona,sst,17.22221611
2019-08-18T22:00:00Z,Baiona,airtemp,20.31020508
2019-08-18T22:00:00Z,Baiona,chl,0.098690271
2019-08-18T22:00:00Z,Cangas,sst,17.877771890000002
2019-08-18T22:00:00Z,Cangas,airtemp,21.23589478
2019-08-18T22:00:00Z,Cangas,chl,1.168265581
2019-08-18T22:00:00Z,Bueu,sst,17.59999378
2019-08-18T22:00:00Z,Bueu,airtemp,21.82567749
2019-08-18T22:00:00Z,Bueu,chl,0.620041013
2019-08-18T22:00:00Z,Camelle,sst,18.54332711
2019-08-18T22:00:00Z,Camelle,airtemp,19.00701294
2019-08-18T22:00:00Z,Camelle,chl,0.489355803
2019-08-18T22:00:00Z,A Coruña,sst,18.80888311
2019-08-18T22:00:00Z,A Coruña,airtemp,19.15776978
2019-08-18T22:00:00Z,A Coruña,chl,0.296253681
2019-08-19T22:00:00Z,A Guarda,sst,15.42832733
2019-08-19T22:00:00Z,A Guarda,airtemp,23.02874146
2019-08-19T22:00:00Z,A Guarda,chl,1.14021194
2019-08-19T22:00:00Z,Baiona,sst,17.76443867
2019-08-19T22:00:00Z,Baiona,airtemp,22.90993652
2019-08-19T22:00:00Z,Baiona,chl,0.168559074
2019-08-19T22:00:00Z,Cangas,sst,18.03332722
2019-08-19T22:00:00Z,Cangas,airtemp,23.80608521
2019-08-19T22:00:00Z,Cangas,chl,0.439548016
2019-08-19T22:00:00Z,Bueu,sst,17.12332678
2019-08-19T22:00:00Z,Bueu,airtemp,24.38619385
2019-08-19T22:00:00Z,Bueu,chl,0.657455921
2019-08-19T22:00:00Z,Camelle,sst,17.91110489
2019-08-19T22:00:00Z,Camelle,airtemp,19.39415894
2019-08-19T22:00:00Z,Camelle,chl,0.424247861
2019-08-19T22:00:00Z,A Coruña,sst,18.59888267
2019-08-19T22:00:00Z,A Coruña,airtemp,20.53695068
2019-08-19T22:00:00Z,A Coruña,chl,0.277055502
2019-08-20T22:00:00Z,A Guarda,sst,15.05832733
2019-08-20T22:00:00Z,A Guarda,airtemp,23.91643677
2019-08-20T22:00:00Z,A Guarda,chl,2.517633438
2019-08-20T22:00:00Z,Baiona,sst,17.96332689
2019-08-20T22:00:00Z,Baiona,airtemp,23.68544922
2019-08-20T22:00:00Z,Baiona,chl,1.206133366
2019-08-20T22:00:00Z,Cangas,sst,17.86443811
2019-08-20T22:00:00Z,Cangas,airtemp,25.08632813
2019-08-20T22:00:00Z,Cangas,chl,2.0940737719999998
2019-08-20T22:00:00Z,Bueu,sst,16.50999356
2019-08-20T22:00:00Z,Bueu,airtemp,26.0041748
2019-08-20T22:00:00Z,Bueu,chl,1.280836701
2019-08-20T22:00:00Z,Camelle,sst,17.01110467
2019-08-20T22:00:00Z,Camelle,airtemp,21.05074463
2019-08-20T22:00:00Z,Camelle,chl,0.489459038
2019-08-20T22:00:00Z,A Coruña,sst,18.08332733
2019-08-20T22:00:00Z,A Coruña,airtemp,22.76943359
2019-08-20T22:00:00Z,A Coruña,chl,0.689933896
2019-08-21T22:00:00Z,A Guarda,sst,14.894994
2019-08-21T22:00:00Z,A Guarda,airtemp,25.69240723
2019-08-21T22:00:00Z,A Guarda,chl,2.411440611
2019-08-21T22:00:00Z,Baiona,sst,17.71110478
2019-08-21T22:00:00Z,Baiona,airtemp,24.65334473
2019-08-21T22:00:00Z,Baiona,chl,1.877861381
2019-08-21T22:00:00Z,Cangas,sst,18.03999367
2019-08-21T22:00:00Z,Cangas,airtemp,25.65923462
2019-08-21T22:00:00Z,Cangas,chl,1.537484407
2019-08-21T22:00:00Z,Bueu,sst,16.79999411
2019-08-21T22:00:00Z,Bueu,airtemp,27.23378906
2019-08-21T22:00:00Z,Bueu,chl,0.786128759
2019-08-21T22:00:00Z,Camelle,sst,16.50888333
2019-08-21T22:00:00Z,Camelle,airtemp,24.77276001
2019-08-21T22:00:00Z,Camelle,chl,0.473980784
2019-08-21T22:00:00Z,A Coruña,sst,18.46221633
2019-08-21T22:00:00Z,A Coruña,airtemp,26.37023315
2019-08-21T22:00:00Z,A Coruña,chl,0.676027775
2019-08-22T22:00:00Z,A Guarda,sst,15.3566605
2019-08-22T22:00:00Z,A Guarda,airtemp,24.50679932
2019-08-22T22:00:00Z,A Guarda,chl,1.548926592
2019-08-22T22:00:00Z,Baiona,sst,17.15554922
2019-08-22T22:00:00Z,Baiona,airtemp,23.25066528
2019-08-22T22:00:00Z,Baiona,chl,1.544003487
2019-08-22T22:00:00Z,Cangas,sst,17.34221589
2019-08-22T22:00:00Z,Cangas,airtemp,23.72948608
2019-08-22T22:00:00Z,Cangas,chl,2.762948275
2019-08-22T22:00:00Z,Bueu,sst,16.99888244
2019-08-22T22:00:00Z,Bueu,airtemp,25.38787231
2019-08-22T22:00:00Z,Bueu,chl,1.082967997
2019-08-22T22:00:00Z,Camelle,sst,16.71999378
2019-08-22T22:00:00Z,Camelle,airtemp,25.5519043
2019-08-22T22:00:00Z,Camelle,chl,0.490959764
2019-08-22T22:00:00Z,A Coruña,sst,18.55888278
2019-08-22T22:00:00Z,A Coruña,airtemp,28.26079712
2019-08-22T22:00:00Z,A Coruña,chl,1.169099331
2019-08-23T22:00:00Z,A Guarda,sst,15.99166058
2019-08-23T22:00:00Z,A Guarda,airtemp,21.63268433
2019-08-23T22:00:00Z,A Guarda,chl,1.57554698
2019-08-23T22:00:00Z,Baiona,sst,17.43554933
2019-08-23T22:00:00Z,Baiona,airtemp,21.1050354
2019-08-23T22:00:00Z,Baiona,chl,1.405580997
2019-08-23T22:00:00Z,Cangas,sst,17.79554944
2019-08-23T22:00:00Z,Cangas,airtemp,21.61278687
2019-08-23T22:00:00Z,Cangas,chl,2.979260445
2019-08-23T22:00:00Z,Bueu,sst,17.32999411
2019-08-23T22:00:00Z,Bueu,airtemp,22.32799683
2019-08-23T22:00:00Z,Bueu,chl,0.767477393
2019-08-23T22:00:00Z,Camelle,sst,16.90221633
2019-08-23T22:00:00Z,Camelle,airtemp,19.3121582
2019-08-23T22:00:00Z,Camelle,chl,0.620692611
2019-08-23T22:00:00Z,A Coruña,sst,18.13332744
2019-08-23T22:00:00Z,A Coruña,airtemp,19.94716797
2019-08-23T22:00:00Z,A Coruña,chl,0.949737787
2019-08-24T22:00:00Z,A Guarda,sst,16.15666017
2019-08-24T22:00:00Z,A Guarda,airtemp,22.48839722
2019-08-24T22:00:00Z,A Guarda,chl,1.35707438
2019-08-24T22:00:00Z,Baiona,sst,17.37777144
2019-08-24T22:00:00Z,Baiona,airtemp,22.1289917
2019-08-24T22:00:00Z,Baiona,chl,3.505558491
2019-08-24T22:00:00Z,Cangas,sst,17.63554933
2019-08-24T22:00:00Z,Cangas,airtemp,22.75374756
2019-08-24T22:00:00Z,Cangas,chl,3.196727276
2019-08-24T22:00:00Z,Bueu,sst,17.09999367
2019-08-24T22:00:00Z,Bueu,airtemp,23.39055786
2019-08-24T22:00:00Z,Bueu,chl,3.237924576
2019-08-24T22:00:00Z,Camelle,sst,16.83332722
2019-08-24T22:00:00Z,Camelle,airtemp,19.43337402
2019-08-24T22:00:00Z,Camelle,chl,0.919984698
2019-08-24T22:00:00Z,A Coruña,sst,18.19443844
2019-08-24T22:00:00Z,A Coruña,airtemp,21.353479
2019-08-24T22:00:00Z,A Coruña,chl,1.80911541
2019-08-25T22:00:00Z,A Guarda,sst,16.37666067
2019-08-25T22:00:00Z,A Guarda,airtemp,23.15056763
2019-08-25T22:00:00Z,A Guarda,chl,1.13497591
2019-08-25T22:00:00Z,Baiona,sst,16.95110567
2019-08-25T22:00:00Z,Baiona,airtemp,22.64037476
2019-08-25T22:00:00Z,Baiona,chl,2.345658779
2019-08-25T22:00:00Z,Cangas,sst,17.61666089
2019-08-25T22:00:00Z,Cangas,airtemp,23.72466431
2019-08-25T22:00:00Z,Cangas,chl,2.47425437
2019-08-25T22:00:00Z,Bueu,sst,16.81999367
2019-08-25T22:00:00Z,Bueu,airtemp,25.02544556
2019-08-25T22:00:00Z,Bueu,chl,1.406559229
2019-08-25T22:00:00Z,Camelle,sst,16.65443833
2019-08-25T22:00:00Z,Camelle,airtemp,21.3649231
2019-08-25T22:00:00Z,Camelle,chl,0.465017438
2019-08-25T22:00:00Z,A Coruña,sst,17.34777122
2019-08-25T22:00:00Z,A Coruña,airtemp,23.28685913
2019-08-25T22:00:00Z,A Coruña,chl,1.240170479
2019-08-26T22:00:00Z,A Guarda,sst,16.33499433
2019-08-26T22:00:00Z,A Guarda,airtemp,22.28035889
2019-08-26T22:00:00Z,A Guarda,chl,1.135030031
2019-08-26T22:00:00Z,Baiona,sst,16.78554967
2019-08-26T22:00:00Z,Baiona,airtemp,21.60073242
2019-08-26T22:00:00Z,Baiona,chl,2.38020587
2019-08-26T22:00:00Z,Cangas,sst,17.29332711
2019-08-26T22:00:00Z,Cangas,airtemp,22.22368774
2019-08-26T22:00:00Z,Cangas,chl,2.640184164
2019-08-26T22:00:00Z,Bueu,sst,16.94332722
2019-08-26T22:00:00Z,Bueu,airtemp,23.52987061
2019-08-26T22:00:00Z,Bueu,chl,1.517576337
2019-08-26T22:00:00Z,Camelle,sst,16.82554933
2019-08-26T22:00:00Z,Camelle,airtemp,20.18053589
2019-08-26T22:00:00Z,Camelle,chl,0.610389829
2019-08-26T22:00:00Z,A Coruña,sst,17.42666089
2019-08-26T22:00:00Z,A Coruña,airtemp,21.70986328
2019-08-26T22:00:00Z,A Coruña,chl,1.212667227
2019-08-27T22:00:00Z,A Guarda,sst,16.3166605
2019-08-27T22:00:00Z,A Guarda,airtemp,20.95183716
2019-08-27T22:00:00Z,A Guarda,chl,1.146060348
2019-08-27T22:00:00Z,Baiona,sst,16.78554978
2019-08-27T22:00:00Z,Baiona,airtemp,20.24266968
2019-08-27T22:00:00Z,Baiona,chl,2.823799133
2019-08-27T22:00:00Z,Cangas,sst,17.467772
2019-08-27T22:00:00Z,Cangas,airtemp,20.40245972
2019-08-27T22:00:00Z,Cangas,chl,2.842977762
2019-08-27T22:00:00Z,Bueu,sst,17.04666033
2019-08-27T22:00:00Z,Bueu,airtemp,21.16652832
2019-08-27T22:00:00Z,Bueu,chl,1.97298789
2019-08-27T22:00:00Z,Camelle,sst,16.82554944
2019-08-27T22:00:00Z,Camelle,airtemp,20.30718384
2019-08-27T22:00:00Z,Camelle,chl,0.41547507
